eth_price,issuer,net_flow,net_flow_usd,net_tvl,net_tvl_usd,time,tvl,tvl_usd
0,BlackRock,-7875.25516571357,-35049925.650731444,0.0,0.0,2025-09-04 00:00:00,0.0,0.0
0,BlackRock,3935.9479382416757,16930125.821032126,31914.777215154565,137278541.861038,2025-09-05 00:00:00,31914.777215154565,137278541.861038
0,BlackRock,239.3848467789121,1031597.8771636405,32154.162061933475,138564181.36483425,2025-09-06 00:00:00,239.3848467789103,1031597.8771636325
0,BlackRock,4469.141059079462,19110851.614014417,36623.30312100296,156607836.33997044,2025-09-07 00:00:00,4469.141059069487,19110851.61397176
0,BlackRock,-99952.65804436365,-430634032.8651755,-40449.89684801859,-174273526.58206633,2025-09-08 00:00:00,-77073.19996902155,-332060633.28253305
0,BlackRock,-29176.508966840378,-125697944.16585204,-91957.6021246922,-396170821.89757764,2025-09-09 00:00:00,-51507.705276673616,-221904980.79591247
0,BlackRock,12104.741853574618,52177610.80725193,-80584.92178229838,-347362111.191815,2025-09-10 00:00:00,11372.680342393825,49022052.34269201
0,BlackRock,43693.27697666458,190083669.09205136,-58630.152706248125,-255065202.6347889,2025-09-11 00:00:00,21954.769076050252,95512246.93613978
0,BlackRock,22823.510077250692,101799245.52735971,-64430.87936649027,-287379762.6207692,2025-09-12 00:00:00,-5800.726660242144,-25872865.10814483
0,BlackRock,-3268.940864742024,-15402072.535953112,-67699.8202496843,-318977181.08122253,2025-09-13 00:00:00,-3268.9408831940345,-15402072.622892343
0,BlackRock,5054.42278219742,23582673.09603761,-62645.39746748688,-292287763.2339269,2025-09-14 00:00:00,5054.422782197416,23582673.096037596
0,BlackRock,92231.4914391665,425070041.5404298,-18804.620006544428,-86665416.3627615,2025-09-15 00:00:00,43840.77746094245,202050306.3075693
0,BlackRock,65677.04707129233,297324589.48503536,55379.24585851838,250705722.54872277,2025-09-16 00:00:00,74183.8658650628,335835553.64174986
0,BlackRock,-6277.7549004963,-28280030.275755733,50885.288587899304,229228048.03076878,2025-09-17 00:00:00,-4493.957270619074,-20244378.712684806
0,BlackRock,5612.863735280721,25778704.43475994,52775.15612520831,242385209.30029547,2025-09-18 00:00:00,1889.8675373090082,8679764.72667744
0,BlackRock,24483.14987774687,112366150.85841559,46198.135734450225,212027729.89733133,2025-09-19 00:00:00,-6577.020390758087,-30185432.393995963
0,BlackRock,6297.667203661425,28165623.824983325,52495.802815027644,234781703.5519015,2025-09-20 00:00:00,6297.667080577421,28165623.274503656
0,BlackRock,2007.6128812748002,9005167.655086929,54503.415696302436,244475616.13992155,2025-09-21 00:00:00,2007.6128812747947,9005167.655086905
0,BlackRock,17639.896754736008,78534407.94279264,87991.9253287678,391747970.8369538,2025-09-22 00:00:00,33488.50963246537,149093858.84960276
0,BlackRock,-24180.314807961484,-101639293.46063723,85725.25954843336,360336698.7332893,2025-09-23 00:00:00,-2266.6657803344497,-9527680.274400024
0,BlackRock,-34757.86213252128,-144857908.95935968,77555.55313963891,323222849.93135333,2025-09-24 00:00:00,-8169.706408794438,-34048313.52048396
0,BlackRock,-44128.718702377075,-183475738.89762124,78681.82248425145,327138560.6156716,2025-09-25 00:00:00,1126.269344612534,4682735.104869317
0,BlackRock,-44431.74311052789,-172093027.41569662,76115.00077521695,294808621.0025703,2025-09-26 00:00:00,-2566.821709034499,-9941813.84343242
0,BlackRock,1835.8630686777997,7410773.373439614,77950.86384389477,314661913.5527347,2025-09-27 00:00:00,1835.8630686778179,7410773.373439687
0,BlackRock,3082.1219535916352,12402828.595887171,81032.9857974864,326086458.807381,2025-09-28 00:00:00,3082.1219535916343,12402828.595887167
0,BlackRock,-48054.829149429526,-199229074.5257454,29523.06374188958,122398784.27558774,2025-09-29 00:00:00,-51509.92205559682,-213553440.5526372
0,BlackRock,98824.25465343217,416921742.0169927,63354.3362336983,267280540.78945103,2025-09-30 00:00:00,33831.27249180872,142728049.01389244
0,BlackRock,32520.010753419163,134834793.78593406,95885.34698499844,397560784.5226704,2025-10-01 00:00:00,32531.010751300135,134880402.08714813
0,BlackRock,18313.155568676913,79667903.80197087,102630.55236652838,446474718.26563215,2025-10-02 00:00:00,6745.205381529944,29343734.423323534
0,BlackRock,67947.8105325303,304919197.1552564,140995.201413921,632723016.1050411,2025-10-03 00:00:00,38364.64904739261,172163280.8326267
0,BlackRock,-1399.568929395591,-6320145.379986022,139595.6324744244,630383165.2153562,2025-10-04 00:00:00,-1399.5689394965957,-6320145.425599936
0,BlackRock,1617.9623759028655,7265055.558397842,141213.59485032727,634084344.276682,2025-10-05 00:00:00,1617.9623759028655,7265055.558397842
0,BlackRock,40498.35945712018,182914890.32402903,176510.60521785304,797227799.5269551,2025-10-06 00:00:00,35297.010367525756,159422477.02596685
0,BlackRock,27573.336253082613,129280344.35620315,190923.31411646714,895163050.5664679,2025-10-07 00:00:00,14412.708898614088,67575426.94204202
0,BlackRock,84966.87138198724,378224929.94463325,287839.37447958806,1281299705.1334174,2025-10-08 00:00:00,96916.06036312092,431416027.74281096
0,BlackRock,20908.665042096658,94685516.90308598,316832.45838168473,1434785292.7552106,2025-10-09 00:00:00,28993.083902096638,131296050.24316168
0,BlackRock,-5781.049897089338,-25263766.15527012,321505.57158276986,1405011498.3738627,2025-10-10 00:00:00,4673.113201085122,20421972.000062093
0,BlackRock,4918.643603363009,18895903.944603637,326424.21518613095,1254020643.2384074,2025-10-11 00:00:00,4918.643603361066,18895903.944596175
0,BlackRock,3742.1841740993477,14043743.612243515,330166.3993602132,1239055066.8469954,2025-10-12 00:00:00,3742.1841740822492,14043743.612179346
0,BlackRock,-5261.231102383673,-21885406.078140482,331592.5200830342,1379341985.4154015,2025-10-13 00:00:00,1426.1207228209823,5932305.676754581
0,BlackRock,-135292.62461298687,-574470072.147942,233558.67890299324,991720513.2503667,2025-10-14 00:00:00,-98033.84118004094,-416264434.04980725
0,BlackRock,53275.98801817745,219874797.38993996,230398.2674144299,950874385.4634196,2025-10-15 00:00:00,-3160.411488563346,-13043302.6503349
0,BlackRock,7451.835614945463,29711511.853773654,239761.37911168727,955962185.1113727,2025-10-16 00:00:00,9363.11169725738,37332037.17260279
0,BlackRock,-20787.39604201564,-80966076.08780923,251867.19038048683,981012631.844381,2025-10-17 00:00:00,12105.81126879956,47151650.65952353
0,BlackRock,-2550.1645053646316,-9779345.343527235,249317.0258751182,956078437.6556445,2025-10-18 00:00:00,-2550.1645053686325,-9779345.343542578
0,BlackRock,1569.1042462817277,6108460.066604915,250886.13012139994,976689669.1174052,2025-10-19 00:00:00,1569.1042462817268,6108460.066604911
0,BlackRock,-34288.842181807355,-136719900.43152046,237004.40863791603,945007678.5619626,2025-10-20 00:00:00,-13881.721483483896,-55350588.07109534
0,BlackRock,-32775.10778959496,-130530799.78499666,204230.43054029156,813372197.278376,2025-10-21 00:00:00,-32773.978097624466,-130526300.65116115
0,BlackRock,14491.239505238267,56170218.00822931,206941.96566185183,802138100.200187,2025-10-22 00:00:00,2711.535121560264,10510316.861435818
0,BlackRock,-35941.92120962383,-136818314.37261456,211990.01334669336,806971784.3061903,2025-10-23 00:00:00,5048.047684841513,19216150.719501946
0,BlackRock,-16398.665597513096,-63248669.28967216,202615.08138771332,781474212.007527,2025-10-24 00:00:00,-9374.931958980029,-36158550.06986843
0,BlackRock,-3488.947040361427,-13733542.234974684,199126.13434704888,783820202.6302885,2025-10-25 00:00:00,-3488.947040664425,-13733542.236167377
0,BlackRock,7934.88634979006,31391600.632721946,207061.02069683894,819164457.0297993,2025-10-26 00:00:00,7934.88634979006,31391600.632721946
0,BlackRock,-25280.830487886604,-105089125.83018118,179897.37921195233,747810018.7247883,2025-10-27 00:00:00,-27163.64148488661,-112915726.37928061
0,BlackRock,28640.398085375025,118056866.52383927,193914.44280283432,799323089.8109952,2025-10-28 00:00:00,14017.063590881997,57778896.804159224
0,BlackRock,23788.154907321245,94775101.6109058,194644.16735504492,775487666.4842552,2025-10-29 00:00:00,729.7245522105877,2907317.480198769
0,BlackRock,706.8899882543088,2761656.599412286,208501.34193380445,814566787.6267292,2025-10-30 00:00:00,13857.174578759543,54136793.92906042
0,BlackRock,-50620.59855148261,-192593154.07291278,178155.03912743795,677815788.0658154,2025-10-31 00:00:00,-30346.302806366497,-115456757.50921422
0,BlackRock,-11221.723987108999,-43206891.65032591,166933.31514022598,642741673.9512607,2025-11-01 00:00:00,-11221.723987211983,-43206891.65072242
0,BlackRock,2592.096437272922,10049013.547055291,169525.41157749892,657214420.349532,2025-11-02 00:00:00,2592.0964372729222,10049013.547055293
0,BlackRock,-25109.576122994502,-98155090.73511413,160759.3273179207,628419463.6386642,2025-11-03 00:00:00,-8766.08425957823,-34267236.996589474
0,BlackRock,-26125.13686096938,-94134876.8915507,148193.54538002785,533975428.51967776,2025-11-04 00:00:00,-12565.781937892854,-45277402.45207367
0,BlackRock,-63262.277434845724,-208227786.1767947,112468.70545611248,370190744.00879425,2025-11-05 00:00:00,-35724.839923915366,-117588310.60956743
0,BlackRock,-45531.52348642878,-155935906.3210864,58820.14461794373,201446643.08608752,2025-11-06 00:00:00,-53648.56083816875,-183735054.67295194
0,BlackRock,-12339.82301964439,-40893926.69064111,66075.24993841718,218972056.7909158,2025-11-07 00:00:00,7255.105320473449,24043273.9299426
0,BlackRock,-2015.5948084224528,-6927841.227924981,64059.65512696473,220180721.829993,2025-11-08 00:00:00,-2015.5948114524545,-6927841.23833946
0,BlackRock,3526.8119547016395,12004491.995174346,67586.46708166634,230049464.92323428,2025-11-09 00:00:00,3526.8119547016177,12004491.995174272
0,BlackRock,4850.488414874049,17389486.016164955,74986.08415161772,268832610.29196465,2025-11-10 00:00:00,7399.617069951368,26528367.157482646
0,BlackRock,-2183.2678644900952,-7791842.8489000555,74898.38931212362,267304112.63214484,2025-11-11 00:00:00,-87.69483949410278,-312973.23572210845
0,BlackRock,-33445.54323042393,-114346298.83963177,70528.01455854609,241126818.41392204,2025-11-12 00:00:00,-4370.374753577533,-14941786.837511156
0,BlackRock,-54594.37277973784,-186427226.33706537,41276.858709885375,140950978.8167553,2025-11-13 00:00:00,-29251.15584866071,-99885969.45733114
0,BlackRock,-86837.92815766342,-280873805.10883605,-13597.594444902687,-43980875.328259945,2025-11-14 00:00:00,-54874.45315478806,-177489223.7510358
0,BlackRock,-104.63163637164416,-325486.00179218326,-13702.226081375335,-42624610.84942076,2025-11-15 00:00:00,-104.631636472649,-325486.0021063871
0,BlackRock,15611.205254067112,49476748.92376744,1908.9791726917865,6050146.781803805,2025-11-16 00:00:00,15611.205254067121,49476748.92376747
0,BlackRock,-59030.11788743604,-182865270.09523597,-55643.060025780986,-172372740.6396651,2025-11-17 00:00:00,-57552.039198472776,-178286433.59020492
0,BlackRock,0.0,0.0,-55643.060025780986,-168441002.01824343,2025-11-18 00:00:00,0.0,0.0
0,Grayscale Mini,,,-1506.2905635606685,-6479173.293005494,2025-09-05 00:00:00,-1506.2905635606685,-6479173.293005494
0,Grayscale Mini,,,-1506.2905635606685,-6491163.365891438,2025-09-06 00:00:00,0.0,0.0
0,Grayscale Mini,,,-1506.2905635606685,-6441169.58208686,2025-09-07 00:00:00,0.0,0.0
0,Grayscale Mini,,,-9037.712565785125,-38937900.06417732,2025-09-08 00:00:00,-7531.422002224457,-32448227.925943807
0,Grayscale Mini,,,-6401.747570465125,-27579944.865602143,2025-09-09 00:00:00,2635.9649953199996,11356238.033187669
0,Grayscale Mini,,,-6401.747533909125,-27594796.762390625,2025-09-10 00:00:00,3.655600000000002e-05,0.1575750035600001
0,Grayscale Mini,,,-4613.071663536122,-20068753.095764183,2025-09-11 00:00:00,1788.6758703730025,7781473.393229414
0,Grayscale Mini,,,-3577.526754286123,-15956771.031607307,2025-09-12 00:00:00,1035.5449092499996,4618820.247829588
0,Grayscale Mini,,,-3577.526754286123,-16856018.156564668,2025-09-13 00:00:00,0.0,0.0
0,Grayscale Mini,,,-3577.526754286123,-16691845.453810478,2025-09-14 00:00:00,0.0,0.0
0,Grayscale Mini,,,188.07562752687636,866789.7868519408,2025-09-15 00:00:00,3765.6023818129993,17354644.66513302
0,Grayscale Mini,,,188.0759648914359,851433.0583810726,2025-09-16 00:00:00,0.00033736455952748656,1.5272729765000985
0,Grayscale Mini,,,3388.0763526129417,15262606.353250781,2025-09-17 00:00:00,3200.000387721506,14415361.74660784
0,Grayscale Mini,,,8212.900677147754,37720128.10099743,2025-09-18 00:00:00,4824.824324534813,22159404.909480244
0,Grayscale Mini,,,11695.99880550482,53679137.397828534,2025-09-19 00:00:00,3483.0981283570654,15985783.353038602
0,Grayscale Mini,,,11695.998862549819,52309068.35287919,2025-09-20 00:00:00,5.7044999999999993e-05,0.25512748755
0,Grayscale Mini,,,11695.998862549819,52462519.85795584,2025-09-21 00:00:00,0.0,0.0
0,Grayscale Mini,,,9154.290278370427,40755724.205430195,2025-09-22 00:00:00,-2541.708584179392,-11315915.37053923
0,Grayscale Mini,,,7836.3836041828945,32939376.47798634,2025-09-23 00:00:00,-1317.9066741875324,-5539675.735213133
0,Grayscale Mini,,,-918.2452714143437,-3826906.5405045613,2025-09-24 00:00:00,-8754.628875597238,-36486053.940805316
0,Grayscale Mini,,,-918.2452714143437,-3817825.094770273,2025-09-25 00:00:00,0.0,0.0
0,Grayscale Mini,,,-7601.83146037992,-29443413.612343505,2025-09-26 00:00:00,-6683.586188965576,-25886866.02710147
0,Grayscale Mini,,,-7601.83146037992,-30686085.001171812,2025-09-27 00:00:00,0.0,0.0
0,Grayscale Mini,,,-7601.83146037992,-30590682.016344044,2025-09-28 00:00:00,0.0,0.0
0,Grayscale Mini,,,-7601.83146037992,-31516204.996645298,2025-09-29 00:00:00,0.0,0.0
0,Grayscale Mini,,,-6934.4548514580065,-29255216.816428065,2025-09-30 00:00:00,667.3766089219132,2815541.7852519457
0,Grayscale Mini,,,-6934.454851257006,-28751706.04883031,2025-10-01 00:00:00,2.0099999999999999e-07,0.0008333882099999999
0,Grayscale Mini,,,-4672.517888197006,-20326901.29420232,2025-10-02 00:00:00,2261.9369630600004,9840126.989769552
0,Grayscale Mini,,,-1848.5481819970064,-8295452.394120666,2025-10-03 00:00:00,2823.9697061999996,12672705.255057808
0,Grayscale Mini,,,-1848.5481819970064,-8347636.909298441,2025-10-04 00:00:00,0.0,0.0
0,Grayscale Mini,,,-1848.5481819970064,-8300443.474212058,2025-10-05 00:00:00,0.0,0.0
0,Grayscale Mini,,,2105.0663668940233,9507742.752713546,2025-10-06 00:00:00,3953.6145488910297,17856895.471521225
0,Grayscale Mini,,,6058.8451649629405,28407501.440445244,2025-10-07 00:00:00,3953.7787980689172,18537687.272625927
0,Grayscale Mini,,,7283.070361198928,32420150.728655353,2025-10-08 00:00:00,1224.2251962359878,5449565.007532725
0,Grayscale Mini,,,7283.070361198928,32981602.622800183,2025-10-09 00:00:00,0.0,0.0
0,Grayscale Mini,,,7283.042473971532,31827623.915502995,2025-10-10 00:00:00,-0.0278872273968171,-121.86997244683042
0,Grayscale Mini,,,7283.042473971532,27979191.441831693,2025-10-11 00:00:00,0.0,0.0
0,Grayscale Mini,,,7283.042473971532,27331947.457169846,2025-10-12 00:00:00,0.0,0.0
0,Grayscale Mini,,,7283.042473971532,30295635.93110308,2025-10-13 00:00:00,0.0,0.0
0,Grayscale Mini,,,-7495.400862898418,-31826446.46597886,2025-10-14 00:00:00,-14778.44333686995,-62751191.6059836
0,Grayscale Mini,,,975.9351265890882,4027772.1015945603,2025-10-15 00:00:00,8471.335989487507,34961966.04885399
0,Grayscale Mini,,,975.6573766427898,3890082.552707533,2025-10-16 00:00:00,-0.27774994629842903,-1107.4279208843184
0,Grayscale Mini,,,-154.18291509697724,-600536.2869861225,2025-10-17 00:00:00,-1129.840291739767,-4400682.742714724
0,Grayscale Mini,,,-154.18291509597725,-591259.1009809026,2025-10-18 00:00:00,1e-09,3.83479e-06
0,Grayscale Mini,,,-154.18291509597725,-600227.9211520356,2025-10-19 00:00:00,0.0,0.0
0,Grayscale Mini,,,-1378.8960342950809,-5498072.157544776,2025-10-20 00:00:00,-1224.7131191991036,-4883298.620182586
0,Grayscale Mini,,,-1379.351417942116,-5493432.54412463,2025-10-21 00:00:00,-0.4553836470353,-1813.6200203557264
0,Grayscale Mini,,,4268.759636457884,16546352.664856227,2025-10-22 00:00:00,5648.1110544,21892925.66351256
0,Grayscale Mini,,,-7969.001953899415,-30335201.28781121,2025-10-23 00:00:00,-12237.761590357299,-46584875.157933615
0,Grayscale Mini,,,-9757.63352013598,-37634607.029153265,2025-10-24 00:00:00,-1788.6315662365653,-6898644.633080458
0,Grayscale Mini,,,-9757.63352013598,-38408972.82531126,2025-10-25 00:00:00,0.0,0.0
0,Grayscale Mini,,,-9757.63352013598,-38602661.850685954,2025-10-26 00:00:00,0.0,0.0
0,Grayscale Mini,,,-7874.822523135979,-32734613.501748256,2025-10-27 00:00:00,1882.810997,7826600.54909939
0,Grayscale Mini,,,-4109.133223935979,-16938011.51439306,2025-10-28 00:00:00,3765.6892992000003,15522321.91887437
0,Grayscale Mini,,,13967.98729510402,55650277.22204278,2025-10-29 00:00:00,18077.12051904,72021598.17352283
0,Grayscale Mini,,,9825.182995312243,38384730.17059601,2025-10-30 00:00:00,-4142.8042997917755,-16184983.554297514
0,Grayscale Mini,,,8601.13350409664,32724216.57502624,2025-10-31 00:00:00,-1224.0494912156025,-4657067.65625853
0,Grayscale Mini,,,8601.13350409664,33116858.319488253,2025-11-01 00:00:00,0.0,0.0
0,Grayscale Mini,,,8601.13350409664,33344788.357346814,2025-11-02 00:00:00,0.0,0.0
0,Grayscale Mini,,,5400.882851468872,21112429.128191426,2025-11-03 00:00:00,-3200.250652627768,-12510003.81866763
0,Grayscale Mini,,,3988.4371360739196,14371256.34181563,2025-11-04 00:00:00,-1412.4457153949527,-5089366.775082556
0,Grayscale Mini,,,-17389.516618901776,-57237593.9511152,2025-11-05 00:00:00,-21377.953754975697,-70365534.7845025
0,Grayscale Mini,,,-10420.147118081775,-35686815.64853528,2025-11-06 00:00:00,6969.36950082,23868626.97271333
0,Grayscale Mini,,,-10420.147117981774,-34532159.14604924,2025-11-07 00:00:00,1e-07,0.000331398
0,Grayscale Mini,,,-10420.147116669774,-35815296.05764801,2025-11-08 00:00:00,1.3119999999999999e-06,0.004509501439999999
0,Grayscale Mini,,,-10420.147116669774,-35467888.35277825,2025-11-09 00:00:00,2.1370000000000002e-15,7.273877860000001e-12
0,Grayscale Mini,,,-13716.77765859091,-49176019.58381427,2025-11-10 00:00:00,-3296.6305419211362,-11818750.155841466
0,Grayscale Mini,,,-13716.77765858891,-48953670.61796137,2025-11-11 00:00:00,2.000000096e-09,7.13778034261344e-06
0,Grayscale Mini,,,-35760.982825185514,-122262508.96137026,2025-11-12 00:00:00,-22044.205166596603,-75366492.1599738
0,Grayscale Mini,,,-42160.98082498151,-143970052.4917221,2025-11-13 00:00:00,-6399.997999796,-21854521.169763386
0,Grayscale Mini,,,-50266.74427549022,-162585773.68930212,2025-11-14 00:00:00,-8105.763450508712,-26217767.650132407
0,Grayscale Mini,,,-50266.74427549022,-156368782.7573095,2025-11-15 00:00:00,0.0,0.0
0,Grayscale Mini,,,-50266.74427549022,-159310895.2997539,2025-11-16 00:00:00,0.0,0.0
0,Grayscale Mini,,,-50266.74427549022,-155717828.4189419,2025-11-17 00:00:00,0.0,0.0
0,Grayscale Mini,,,-50266.74427549022,-152165980.26843575,2025-11-18 00:00:00,0.0,0.0
0,Invesco,,,-498.5740198791224,-2144571.274848256,2025-09-05 00:00:00,-498.5740198791224,-2144571.274848256
0,Invesco,,,-498.5740198791224,-2148539.9240464936,2025-09-06 00:00:00,0.0,0.0
0,Invesco,,,-498.5740198791224,-2131992.2523267055,2025-09-07 00:00:00,0.0,0.0
0,Invesco,,,-498.5740198791224,-2148046.3357668133,2025-09-08 00:00:00,0.0,0.0
0,Invesco,,,-498.5730198791224,-2147947.298513036,2025-09-09 00:00:00,0.001,4.30819
0,Invesco,,,-498.57400604028385,-2149108.238776704,2025-09-10 00:00:00,-0.000986161161468,-4.250857548119429
0,Invesco,,,498.53231643304,2168819.9747334616,2025-09-11 00:00:00,997.1063224733239,4337821.3163511725
0,Invesco,,,498.53231643304,2223593.7203399595,2025-09-12 00:00:00,0.0,0.0
0,Invesco,,,498.53231643304,2348904.8033985686,2025-09-13 00:00:00,0.0,0.0
0,Invesco,,,498.53231643304,2326027.1553974566,2025-09-14 00:00:00,0.0,0.0
0,Invesco,,,498.53231643304,2297600.8427144443,2025-09-15 00:00:00,0.0,0.0
0,Invesco,,,498.53231643304,2256890.693754522,2025-09-16 00:00:00,0.0,0.0
0,Invesco,,,498.53231643304,2245788.379067559,2025-09-17 00:00:00,0.0,0.0
0,Invesco,,,1096.7696965358039,5037232.894552674,2025-09-18 00:00:00,598.2373801027638,2747578.6569621726
0,Invesco,,,1096.7697005388038,5033657.443713856,2025-09-19 00:00:00,4.003e-06,0.018371888589999996
0,Invesco,,,1096.7697005388038,4905181.840992741,2025-09-20 00:00:00,0.0,0.0
0,Invesco,,,1096.7697005388038,4919571.459463811,2025-09-21 00:00:00,0.0,0.0
0,Invesco,,,99.72004556233696,443962.6176476248,2025-09-22 00:00:00,-997.0496549764669,-4438954.798424179
0,Invesco,,,99.72004556233696,419162.2423162716,2025-09-23 00:00:00,0.0,0.0
0,Invesco,,,99.72004556233696,415596.2534869624,2025-09-24 00:00:00,0.0,0.0
0,Invesco,,,99.72004556233696,414610.02223635087,2025-09-25 00:00:00,0.0,0.0
0,Invesco,,,-498.47509963551863,-1930693.7559082906,2025-09-26 00:00:00,-598.1951451978556,-2316929.436380334
0,Invesco,,,-498.47509963551863,-2012179.480445709,2025-09-27 00:00:00,0.0,0.0
0,Invesco,,,-498.47509963551863,-2005923.6179452832,2025-09-28 00:00:00,0.0,0.0
0,Invesco,,,-498.47509963551863,-2066612.9613259076,2025-09-29 00:00:00,0.0,0.0
0,Invesco,,,1096.6582052103086,4626603.569305354,2025-09-30 00:00:00,1595.1333048458273,6729580.289149673
0,Invesco,,,1096.6582057153084,4546975.219118869,2025-10-01 00:00:00,5.049999999999999e-07,0.0020938360499999998
0,Invesco,,,1094.9259700202635,4763267.3966388535,2025-10-02 00:00:00,-1.7322356950449331,-7535.762266510924
0,Invesco,,,1094.9259701212636,4913535.037217677,2025-10-03 00:00:00,1.0099999999999999e-07,0.00045324255
0,Invesco,,,1094.9259701212636,4944444.7973542,2025-10-04 00:00:00,0.0,0.0
0,Invesco,,,1094.9259701212636,4916491.337337004,2025-10-05 00:00:00,0.0,0.0
0,Invesco,,,1094.9259701212636,4945342.6366497,2025-10-06 00:00:00,0.0,0.0
0,Invesco,,,1094.9259701212636,5133669.903510557,2025-10-07 00:00:00,0.0,0.0
0,Invesco,,,1094.9259701212636,4873997.260436597,2025-10-08 00:00:00,0.0,0.0
0,Invesco,,,1094.9259701212636,4958405.103473246,2025-10-09 00:00:00,0.0,0.0
0,Invesco,,,596.4735373102264,2606649.005399421,2025-10-10 00:00:00,-498.4524328110372,-2178286.9766275138
0,Invesco,,,596.4735373102264,2291466.423549324,2025-10-11 00:00:00,0.0,0.0
0,Invesco,,,596.4735373122264,2238457.8202960696,2025-10-12 00:00:00,2e-09,7.505640000000001e-06
0,Invesco,,,596.4735373122264,2481180.796834534,2025-10-13 00:00:00,0.0,0.0
0,Invesco,,,596.4735373122264,2532704.180987564,2025-10-14 00:00:00,0.0,0.0
0,Invesco,,,596.4735373122264,2461699.9711059164,2025-10-15 00:00:00,0.0,0.0
0,Invesco,,,596.4735373122264,2378223.4995590704,2025-10-16 00:00:00,0.0,0.0
0,Invesco,,,596.4735373122264,2323240.5688896296,2025-10-17 00:00:00,0.0,0.0
0,Invesco,,,596.4735373122264,2287350.7561495528,2025-10-18 00:00:00,0.0,0.0
0,Invesco,,,596.4735373122264,2322047.621815005,2025-10-19 00:00:00,0.0,0.0
0,Invesco,,,596.4735373122264,2378318.9353250405,2025-10-20 00:00:00,0.0,0.0
0,Invesco,,,596.4735373122264,2375527.4391704192,2025-10-21 00:00:00,0.0,0.0
0,Invesco,,,596.4735373122264,2312020.9016527864,2025-10-22 00:00:00,0.0,0.0
0,Invesco,,,596.4735373122264,2270565.990809587,2025-10-23 00:00:00,0.0,0.0
0,Invesco,,,596.4735373122264,2300562.6450010184,2025-10-24 00:00:00,0.0,0.0
0,Invesco,,,596.4735373122264,2347898.784922117,2025-10-25 00:00:00,0.0,0.0
0,Invesco,,,596.4735373122264,2359738.7846377646,2025-10-26 00:00:00,0.0,0.0
0,Invesco,,,596.4735373122264,2479462.9530470744,2025-10-27 00:00:00,0.0,0.0
0,Invesco,,,596.4735373122264,2458687.7797424896,2025-10-28 00:00:00,0.0,0.0
0,Invesco,,,596.4735373122264,2376428.114211761,2025-10-29 00:00:00,0.0,0.0
0,Invesco,,,596.4735373122264,2330284.9213652867,2025-10-30 00:00:00,0.0,0.0
0,Invesco,,,48.261986203281026,183619.48318845112,2025-10-31 00:00:00,-548.2115511089454,-2085747.595811138
0,Invesco,,,48.261986203281026,185822.6428586309,2025-11-01 00:00:00,0.0,0.0
0,Invesco,,,48.261986203281026,187101.58549301786,2025-11-02 00:00:00,0.0,0.0
0,Invesco,,,48.261986203281026,188659.48240765976,2025-11-03 00:00:00,0.0,0.0
0,Invesco,,,46.051234100460704,165933.18824780302,2025-11-04 00:00:00,-2.210752102820322,-7965.848299445269
0,Invesco,,,46.051234100460704,151577.6370416664,2025-11-05 00:00:00,0.0,0.0
0,Invesco,,,46.051234100460704,157715.8060349168,2025-11-06 00:00:00,0.0,0.0
0,Invesco,,,46.051234100460704,152612.86878424475,2025-11-07 00:00:00,0.0,0.0
0,Invesco,,,46.051234100460704,158283.61775137548,2025-11-08 00:00:00,0.0,0.0
0,Invesco,,,46.051234100460704,156748.26960646614,2025-11-09 00:00:00,0.0,0.0
0,Invesco,,,793.5531207402794,2844967.2931659757,2025-11-10 00:00:00,747.5018866398186,2679869.0137924138
0,Invesco,,,793.5531207422794,2832103.7970859134,2025-11-11 00:00:00,2.000001494e-09,7.13778533192166e-06
0,Invesco,,,793.5531207422794,2713062.893443364,2025-11-12 00:00:00,0.0,0.0
0,Invesco,,,793.5531207422794,2709801.3901171135,2025-11-13 00:00:00,0.0,0.0
0,Invesco,,,-601.7281371422202,-1946265.5904610257,2025-11-14 00:00:00,-1395.2812578844996,-4512981.417377098
0,Invesco,,,-601.7281371422202,-1871843.854459276,2025-11-15 00:00:00,0.0,0.0
0,Invesco,,,-601.7281371422202,-1907063.00232621,2025-11-16 00:00:00,0.0,0.0
0,Invesco,,,-601.7281371422202,-1864051.475083284,2025-11-17 00:00:00,0.0,0.0
0,Invesco,,,-601.7281371422202,-1821533.364912815,2025-11-18 00:00:00,0.0,0.0
0,Franklin Templeton,,,-379.56776096344163,-1632676.5626857574,2025-09-05 00:00:00,-379.56776096344163,-1632676.5626857574
0,Franklin Templeton,,,-379.56776096344163,-1635697.9220630263,2025-09-06 00:00:00,0.0,0.0
0,Franklin Templeton,,,-379.56776096344163,-1623100.06807665,2025-09-07 00:00:00,0.0,0.0
0,Franklin Templeton,,,-379.56776096344163,-1635322.1499796726,2025-09-08 00:00:00,0.0,0.0
0,Franklin Templeton,,,-379.56773725514176,-1635249.929965229,2025-09-09 00:00:00,2.370829988199998e-05,0.10213986046863349
0,Franklin Templeton,,,-379.56773725514176,-1636130.5271156612,2025-09-10 00:00:00,0.0,0.0
0,Franklin Templeton,,,-379.56773725514176,-1651275.2798321412,2025-09-11 00:00:00,0.0,0.0
0,Franklin Templeton,,,379.5330275850588,1692823.5722770859,2025-09-12 00:00:00,759.1007648402006,3385801.9594014497
